id,cnt
680,3785.0747761096877
681,3952.041937865834
682,4046.3477716861
683,2840.500169470236
684,3248.1653500396073
685,2839.289069592337
686,3579.9324950953783
687,3435.6477969216753
688,3517.717765182057
689,3115.403880774178
690,3137.622242752615
691,3679.189430756632
692,3388.0688621037502
693,3743.256012101943
694,3034.0452257765696
695,3103.0700029081927
696,3553.046981553973
697,2624.9751977168694
698,3290.5751526029276
699,3331.487138982369
700,3459.220510411856
701,2759.570465265091
702,3001.6845487970527
703,4157.160368671336
704,4221.855776466333
705,4005.681288031514
706,3123.457203686406
707,2822.2994423733144
708,3135.118862058271
709,3161.7131463948076
710,3425.5194196058997
711,2918.8023515904383
712,2702.7157966406257
713,3309.5865286575613
714,3305.7248534943637
715,3497.718492221082
716,3057.1860955106063
717,3249.2645077452917
718,3914.885152863116
719,3561.6171887436717
720,2894.764753516182
721,1674.954444792113
722,1925.815111349878
723,2069.929912119959
724,1468.7518650886627
725,1436.7040334996227
726,634.4504372363872
727,1290.2483948230806
728,1433.287365201813
729,1331.2883282008318
730,1926.2828055233058
731,1285.5760707021705
