id,cnt
530,4834.039985415302
531,4791.881125757803
532,4921.843273298199
533,5136.893777315284
534,4525.808687255935
535,3735.0034961576744
536,4749.129653095578
537,4342.453420404343
538,4279.546317622391
539,4475.705932049603
540,4960.534798328502
541,4355.3087487068415
542,4676.69213067098
543,4902.091681912887
544,5184.648655843386
545,4463.0512928331045
546,3926.7645819554527
547,4671.588985612052
548,4235.945353267044
549,4255.8425016167075
550,4384.252024777086
551,4297.019272216447
552,4279.546317622391
553,4320.166594742055
554,3434.9350699323695
555,3794.6147371410084
556,4351.155674744177
557,4526.084703213647
558,4835.171711069722
559,4835.171711069722
560,4481.942819235173
561,4547.521543569001
562,4121.648181639476
563,4306.676131769559
564,4279.546317622391
565,4368.214085284402
566,4351.997173946993
567,4221.095191871386
568,1839.7198325470047
569,4380.087366698273
570,4488.911275163925
571,4384.252024777086
572,4835.171711069722
573,4368.214085284402
574,4408.834362404066
575,4800.567856913522
576,4879.647082309868
577,4443.193667820733
578,4666.000353991456
579,4962.01233380829
580,4384.252024777086
581,4078.629264452103
582,4424.509606218959
583,4235.945353267044
584,4163.659366909289
585,4291.1376553727405
586,4075.5551497948395
587,4700.582062282581
588,4481.942819235173
589,4544.537277757851
590,5072.213347106601
591,4537.590830831077
592,4463.0512928331045
593,4835.171711069722
594,4835.171711069722
595,2098.647658092505
596,5132.971452763284
597,4408.586475765292
598,4285.044445469662
599,4902.091681912887
600,4963.548610863881
601,5027.350229412745
602,4085.3348223849925
603,4364.171674838888
604,4408.586475765292
605,4676.69213067098
606,4962.01233380829
607,3861.260833795409
608,4835.171711069722
609,4631.387553906065
610,4007.9593794376706
611,4397.199946406134
612,4742.166062352926
613,4571.603190981112
614,4384.252024777086
615,4311.767010378188
616,4894.956073994675
617,4364.171674838888
618,4786.064554163634
619,4608.707703038386
620,4881.603755427754
621,4767.187283437128
622,4767.187283437128
623,4989.894969795784
624,5132.971452763284
625,4753.925842423204
626,3874.519302870452
627,4184.151638696371
628,4720.283234917621
629,4720.283234917621
630,4854.990571320025
631,5132.971452763284
632,4885.001265448436
633,4272.11014324333
634,4743.872684475121
635,4922.050930635056
636,4197.3864944105635
637,4241.054440593555
638,5218.257854719999
639,4885.001265448436
640,3989.2071553817646
641,2650.387304693983
642,4197.3864944105635
643,4197.3864944105635
644,4898.539269599694
645,5218.257854719999
646,3278.8233861602134
647,2845.986890535264
648,3173.813167480937
649,4387.481715602266
650,3778.001097483353
651,3963.3895894124184
652,3768.8992841728245
653,4913.699420761105
654,4130.1526735433545
655,4073.265462073338
656,4212.671696245038
657,3881.589955600499
658,4066.2034199450763
659,4753.416142128023
660,3942.997960190024
661,4582.453350357441
662,4743.872684475121
663,4778.597269976367
664,4022.5354737620855
665,4406.071391934206
666,4261.901216380213
667,3903.5283533500096
668,1937.845917202275
669,3206.8572907071707
670,3205.7008105177074
671,2590.6646600205895
672,3712.990458447392
673,3128.488418310879
674,3527.150377522284
675,3564.0751715485917
676,3407.557626800277
677,3020.1043907706025
678,3628.2759223449057
679,3712.990458447392
680,3768.8992841728245
681,3784.1435668373656
682,4213.9263217051475
683,3206.8572907071707
684,3407.557626800277
685,3127.1238118129672
686,3672.657815157272
687,3673.775870542721
688,3527.150377522284
689,2965.0945771570214
690,2955.7437559505956
691,3706.852921049646
692,2915.565560395321
693,3331.9039967254275
694,3077.0680681074755
695,2853.884463495321
696,3564.0751715485917
697,3089.8082806367647
698,3407.557626800277
699,3407.557626800277
700,3672.657815157272
701,3128.488418310879
702,3257.860316592029
703,3873.409083195824
704,4563.904710177175
705,3982.9952717118513
706,3216.0063081282537
707,3127.3703629254296
708,3152.7530810859325
709,3323.2201752214983
710,3183.1639886873627
711,3206.8572907071707
712,3010.0748017425612
713,3407.557626800277
714,3430.507243590769
715,3673.775870542721
716,2642.824166094911
717,3348.488154649449
718,3943.3252634454393
719,3628.2759223449057
720,3127.1238118129672
721,1919.84797165759
722,1360.4335728285314
723,1281.1328814783276
724,1694.478690141474
725,1171.7964818676176
726,1060.152139280587
727,1380.5689627693348
728,1813.175750620272
729,1181.6121484772732
730,922.1308272309592
731,1262.424681097566
