id,cnt
544,4764.761363636364
545,4653.90243902439
546,4160.115384615385
547,4675.602739726028
548,4653.90243902439
549,4675.602739726028
550,4675.602739726028
551,4653.90243902439
552,4609.03125
553,4609.03125
554,4303.5
555,4609.03125
556,4653.90243902439
557,4849.583333333333
558,4764.761363636364
559,4764.761363636364
560,4653.90243902439
561,4849.583333333333
562,4675.602739726028
563,4675.602739726028
564,4653.90243902439
565,4609.03125
566,4653.90243902439
567,4083.3333333333335
568,3030.2454545454543
569,4110.159090909091
570,4675.602739726028
571,4675.602739726028
572,4764.761363636364
573,4609.03125
574,4609.03125
575,4675.602739726028
576,4849.583333333333
577,4675.602739726028
578,4764.761363636364
579,4764.761363636364
580,4653.90243902439
581,4110.159090909091
582,4653.90243902439
583,4653.90243902439
584,4354.172413793103
585,4354.172413793103
586,4110.159090909091
587,4653.90243902439
588,4526.652173913043
589,4609.03125
590,4849.583333333333
591,4764.761363636364
592,4675.602739726028
593,4764.761363636364
594,4764.761363636364
595,1621.6122448979593
596,4675.602739726028
597,4110.159090909091
598,4110.159090909091
599,4548.258064516129
600,4524.764227642277
601,4764.761363636364
602,4526.652173913043
603,4083.3333333333335
604,4110.159090909091
605,4764.761363636364
606,4764.761363636364
607,3752.975903614458
608,4764.761363636364
609,4653.90243902439
610,4110.159090909091
611,4793.142857142857
612,4994.125
613,4675.602739726028
614,4653.90243902439
615,4609.03125
616,4764.761363636364
617,4083.3333333333335
618,4675.602739726028
619,4548.258064516129
620,4179.536585365854
621,4524.764227642277
622,4524.764227642277
623,4524.764227642277
624,4675.602739726028
625,4675.602739726028
626,4067.8506493506493
627,4110.159090909091
628,4179.536585365854
629,4179.536585365854
630,4524.764227642277
631,4675.602739726028
632,4348.413043478261
633,4179.536585365854
634,4179.536585365854
635,4524.764227642277
636,4110.159090909091
637,4110.159090909091
638,4311.811475409836
639,4348.413043478261
640,4021.5813953488373
641,3268.7727272727275
642,4110.159090909091
643,4110.159090909091
644,4524.764227642277
645,4311.811475409836
646,3268.46875
647,3030.2454545454543
648,3306.720930232558
649,4179.536585365854
650,3485.121951219512
651,3485.121951219512
652,3268.7727272727275
653,4348.413043478261
654,4079.603305785124
655,4111.873684210526
656,3986.362068965517
657,3814.4842105263156
658,4067.8506493506493
659,4311.811475409836
660,4079.603305785124
661,4179.536585365854
662,4179.536585365854
663,4186.731343283582
664,4067.8506493506493
665,4067.8506493506493
666,3814.4842105263156
667,4067.8506493506493
668,2722.25
669,3199.7678571428573
670,3199.7678571428573
671,3199.7678571428573
672,3268.46875
673,3268.46875
674,3199.7678571428573
675,3199.7678571428573
676,3199.7678571428573
677,3199.7678571428573
678,3199.7678571428573
679,3268.46875
680,3268.7727272727275
681,3401.0434782608695
682,4348.413043478261
683,3199.7678571428573
684,3199.7678571428573
685,3199.7678571428573
686,3268.46875
687,3268.46875
688,3199.7678571428573
689,3199.7678571428573
690,3225.4827586206898
691,3199.7678571428573
692,2935.875
693,3268.46875
694,3199.7678571428573
695,3199.7678571428573
696,3199.7678571428573
697,3199.7678571428573
698,3199.7678571428573
699,3199.7678571428573
700,3268.46875
701,3268.46875
702,3199.7678571428573
703,3986.362068965517
704,4111.873684210526
705,3485.121951219512
706,3199.7678571428573
707,3268.46875
708,3268.46875
709,3268.46875
710,3268.7727272727275
711,3199.7678571428573
712,3199.7678571428573
713,3199.7678571428573
714,3199.7678571428573
715,3268.46875
716,3199.7678571428573
717,3268.46875
718,3401.0434782608695
719,3199.7678571428573
720,3199.7678571428573
721,1791.4545454545455
722,1560.5849056603774
723,1580.047619047619
724,1591.3461538461538
725,1591.3461538461538
726,1089.6666666666667
727,1535.4117647058824
728,1621.6122448979593
729,1560.5849056603774
730,1535.4117647058824
731,1444.608695652174
